transaction_id,timestamp,source_account,destination_account,amount,currency,amount_received,currency_received,payment_type
TX0004316868,2022-09-09T03:15:00Z,1665:80B9F8FD0,24963:80B9F8520,2098.31,Euro,2098.31,Euro,ACH
TX0004316961,2022-09-09T03:15:00Z,5365:80BB72260,25866:80BD0B4A0,1469876.88,Euro,1469876.88,Euro,Cash
TX0004316963,2022-09-09T03:15:00Z,11852:800740FC0,28726:80BD4DC60,3106.14,Euro,3106.14,Euro,Credit Card
TX0004316967,2022-09-09T03:15:00Z,21749:800EA1F90,2591:80BDD02C0,12599.2,Euro,12599.2,Euro,Credit Card
TX0004317023,2022-09-09T03:15:00Z,5175:8048FD6B0,25768:80C65DB00,9109.98,Euro,9109.98,Euro,Cheque
TX0004317040,2022-09-09T03:15:00Z,7548:8048DCC80,13516:80C886400,3405.53,Euro,3405.53,Euro,Cash
TX0004317154,2022-09-09T03:15:00Z,29069:8058199C0,210575:80DD66AD0,21252.6,Euro,21252.6,Euro,Credit Card
TX0004317189,2022-09-09T03:15:00Z,13265:802348C20,23554:80DFD7240,30.46,Euro,30.46,Euro,ACH
TX0004317209,2022-09-09T03:15:00Z,410:808042060,122342:80E393160,124834.36,Euro,124834.36,Euro,Cheque
TX0004317220,2022-09-09T03:15:00Z,795:802007700,795:802007700,144.0,US Dollar,122.89,Euro,ACH
TX0004317221,2022-09-09T03:15:00Z,795:802007700,15964:80E4D1DE0,122.89,Euro,122.89,Euro,Cheque
TX0004317272,2022-09-09T03:15:00Z,23555:80AF425E0,15231:80ECCE620,301.81,Euro,301.81,Euro,Cheque
TX0004317302,2022-09-09T03:15:00Z,1501:80279DA70,117660:80F6D7520,23687.91,Euro,23687.91,Euro,Credit Card
TX0004317359,2022-09-09T03:15:00Z,13083:8057966E0,2591:8102F8D10,4713.34,Euro,4713.34,Euro,Wire
TX0004317465,2022-09-09T03:15:00Z,11:802A5BE60,211164:810F96260,6195.46,Euro,6195.46,Euro,Credit Card
TX0004317466,2022-09-09T03:15:00Z,11:802A5BE60,211164:810F96260,13051.84,Euro,13051.84,Euro,ACH
TX0004317480,2022-09-09T03:15:00Z,14329:809396380,13516:8110D2FD0,1613352.22,Euro,1613352.22,Euro,Cash
TX0004317482,2022-09-09T03:15:00Z,14011:80681D590,38713:8110EA3F0,202.86,Euro,202.86,Euro,Credit Card
TX0004317613,2022-09-09T03:15:00Z,113060:8080B9940,2467:811F96F80,11776.35,Euro,11776.35,Euro,Credit Card
TX0004317737,2022-09-09T03:15:00Z,345329:812955E30,30850:812954950,362.74,Euro,362.74,Euro,Credit Card
TX0004317740,2022-09-09T03:15:00Z,15750:80DDF8AC0,215242:812966FD0,10188.35,Euro,10188.35,Euro,Credit Card
TX0004317793,2022-09-09T03:15:00Z,3514:8125253E0,24840:812E6DB90,82.29,Euro,82.29,Euro,Cheque
TX0004317839,2022-09-09T03:15:00Z,21745:8016F5A40,229620:81319C090,451.24,Euro,451.24,Euro,Cheque
TX0004317888,2022-09-09T03:15:00Z,17615:80B6513E0,7548:813699E40,23420.79,Euro,23420.79,Euro,Cash
TX0004317927,2022-09-09T03:15:00Z,11056:80099B2B0,47837:813EE5CF0,104.43,Euro,104.43,Euro,Credit Card
TX0004317929,2022-09-09T03:15:00Z,311290:813F27C60,246748:813F25BB0,140.34,Euro,140.34,Euro,Credit Card
TX0004317957,2022-09-09T03:15:00Z,117999:810CA9200,131466:8144D3C60,323.52,Euro,323.52,Euro,Credit Card
TX0004317981,2022-09-09T03:15:00Z,70:1004286F0,4:80140BA90,3936.14,Yuan,3936.14,Yuan,Cheque
TX0004318049,2022-09-09T03:15:00Z,70:1004286F0,4:8035CEEA0,6543.13,Yuan,6543.13,Yuan,Credit Card
TX0004318053,2022-09-09T03:15:00Z,4:802FF1CF0,4:803614870,507.06,Yuan,507.06,Yuan,Cheque
TX0004318074,2022-09-09T03:15:00Z,70:1004286F0,14:80370DDA0,4212.45,Yuan,4212.45,Yuan,Cheque
TX0004318159,2022-09-09T03:15:00Z,4:8030FCF10,8248:804C79D30,10907.45,Yuan,10907.45,Yuan,Credit Card
TX0004318173,2022-09-09T03:15:00Z,19740:804C130C0,9209:80392C840,32980.65,Yuan,32980.65,Yuan,Cheque
TX0004318260,2022-09-09T03:15:00Z,9209:8037CB250,12278:80B1101F0,494476.42,Yuan,494476.42,Yuan,Cheque
TX0004318277,2022-09-09T03:15:00Z,1267:809CC8730,19705:80B18EFF0,986.38,Yuan,986.38,Yuan,Cash
TX0004318315,2022-09-09T03:15:00Z,4:8058B5E90,30416:80CAE3100,1007.09,Yuan,1007.09,Yuan,Credit Card
TX0004318442,2022-09-09T03:15:00Z,218989:80DB315C0,9417:81287D0A0,18720.65,Yuan,18720.65,Yuan,Credit Card
TX0004318464,2022-09-09T03:15:00Z,14:80B169820,9691:812F40600,8830.36,Yuan,8830.36,Yuan,Cheque
TX0004318466,2022-09-09T03:15:00Z,14:80B169820,9691:812F40600,8471.25,Yuan,8471.25,Yuan,Cash
TX0004318504,2022-09-09T03:15:00Z,21:802F93A90,24:80368FB40,222303.7,Yen,222303.7,Yen,ACH
TX0004318519,2022-09-09T03:15:00Z,9665:8039B4CB0,29467:80396AE40,1054749.09,Yen,1054749.09,Yen,Wire
TX0004318545,2022-09-09T03:15:00Z,9665:803A21E70,10060:803B5BC20,221693.97,Yen,221693.97,Yen,Cash
TX0004318548,2022-09-09T03:15:00Z,10099:803AF4730,24:803B70A80,12391.5,Yen,12391.5,Yen,Cheque
TX0004318590,2022-09-09T03:15:00Z,10057:803D96F60,15:803ECDDA0,109078.58,Yen,109078.58,Yen,Credit Card
TX0004318599,2022-09-09T03:15:00Z,9665:803B3E790,210319:803F4B8C0,8401.63,Yen,8401.63,Yen,Cheque
TX0004318633,2022-09-09T03:15:00Z,19925:803AFBCD0,110057:8040DAE00,19917.54,Yen,19917.54,Yen,Cheque
TX0004318654,2022-09-09T03:15:00Z,9665:803B8FCE0,19925:804125CB0,23924.84,Yen,23924.84,Yen,Credit Card
TX0004318786,2022-09-09T03:15:00Z,10813:8041214F0,210972:8046BF270,115709716.94,Yen,115709716.94,Yen,Cheque
TX0004318804,2022-09-09T03:15:00Z,15:80385EB30,9665:80472F430,6355486.39,Yen,6355486.39,Yen,Cash
TX0004318850,2022-09-09T03:15:00Z,210319:804713810,11402:80C493A60,410305.28,Yen,410305.28,Yen,Credit Card
TX0004318872,2022-09-09T03:15:00Z,6:800083E30,6:800083E30,69121.24,Rupee,69121.24,Rupee,ACH
TX0004318876,2022-09-09T03:15:00Z,6:80007E720,6:80481AFB0,288.89,Rupee,288.89,Rupee,Cheque
TX0004318908,2022-09-09T03:15:00Z,3:804A14B60,112497:804ACB400,146267.33,Rupee,146267.33,Rupee,Credit Card
TX0004318956,2022-09-09T03:15:00Z,12:804818930,12:804C1EC70,105311.38,Rupee,105311.38,Rupee,Credit Card
TX0004319005,2022-09-09T03:15:00Z,212789:804CEFF20,112989:804DB2360,193588.04,Rupee,193588.04,Rupee,Cheque
TX0004319090,2022-09-09T03:15:00Z,112931:804FA5F20,112931:8053D3530,141921.95,Rupee,141921.95,Rupee,Cheque
TX0004319116,2022-09-09T03:15:00Z,212789:8053AAFB0,214050:8055335B0,133651.6,Rupee,133651.6,Rupee,Cheque
TX0004319153,2022-09-09T03:15:00Z,13667:805676350,7:805675EC0,101975.16,Rupee,101975.16,Rupee,ACH
TX0004319162,2022-09-09T03:15:00Z,70:100428780,113530:805774260,8977.21,Rupee,8977.21,Rupee,Cheque
TX0004319172,2022-09-09T03:15:00Z,113304:805626940,213005:80584B3B0,3781304.2,Rupee,3781304.2,Rupee,Cheque
TX0004319197,2022-09-09T03:15:00Z,113530:8058DBDD0,112497:8058DB1A0,278846.1,Rupee,278846.1,Rupee,ACH
TX0004319220,2022-09-09T03:15:00Z,70:100428780,112733:80596FDD0,67892.08,Rupee,67892.08,Rupee,Credit Card
TX0004319221,2022-09-09T03:15:00Z,70:100428780,112733:80596FDD0,85066.44,Rupee,85066.44,Rupee,Cash
TX0004319240,2022-09-09T03:15:00Z,13157:8058D2930,7:8059C65C0,16204.74,Rupee,16204.74,Rupee,Credit Card
TX0004319257,2022-09-09T03:15:00Z,214529:805C670C0,215186:805C66B20,61302.82,Rupee,61302.82,Rupee,ACH
TX0004319261,2022-09-09T03:15:00Z,15895:805C6B290,215186:805C66B20,189891.64,Rupee,189891.64,Rupee,ACH
TX0004319272,2022-09-09T03:15:00Z,14381:805C64460,215186:805C66B20,155968.26,Rupee,155968.26,Rupee,ACH
TX0004319306,2022-09-09T03:15:00Z,71:804C6DBF0,13154:805C9BC90,3594.09,Rupee,3594.09,Rupee,Cash
TX0004319310,2022-09-09T03:15:00Z,12:804AB8F60,214749:805CAC910,4909668.03,Rupee,4909668.03,Rupee,Cheque
TX0004319324,2022-09-09T03:15:00Z,113304:805C48B90,113530:805D03AB0,7468.71,Rupee,7468.71,Rupee,Credit Card
TX0004319347,2022-09-09T03:15:00Z,12:8047A4F60,13969:805EA73C0,12190.87,Rupee,12190.87,Rupee,Cheque
TX0004319356,2022-09-09T03:15:00Z,112064:8049E83E0,15895:805F26560,25430095.57,Rupee,25430095.57,Rupee,Cash
TX0004319366,2022-09-09T03:15:00Z,113523:805EA1C70,115678:805F5FAF0,970282.39,Rupee,970282.39,Rupee,ACH
TX0004319367,2022-09-09T03:15:00Z,13184:805788FA0,13667:805F681C0,396517.92,Rupee,396517.92,Rupee,Cheque
TX0004319455,2022-09-09T03:15:00Z,70:1004287C8,16678:8061AC510,2137.43,Ruble,2137.43,Ruble,Credit Card
TX0004319502,2022-09-09T03:15:00Z,9:8062508E0,10:8063218C0,131271.92,Ruble,131271.92,Ruble,ACH
TX0004319532,2022-09-09T03:15:00Z,10:8061B1B40,16649:8064302C0,2989.55,Ruble,2989.55,Ruble,Credit Card
TX0004319549,2022-09-09T03:15:00Z,16678:806355060,16678:806484950,2255470.66,Ruble,2255470.66,Ruble,Credit Card
TX0004319567,2022-09-09T03:15:00Z,116904:8063CDD30,287:80655ABE0,8622.37,Ruble,8622.37,Ruble,Credit Card
TX0004319578,2022-09-09T03:15:00Z,316895:8064C0440,117070:8065B6080,10766.91,Ruble,10766.91,Ruble,ACH
TX0004319604,2022-09-09T03:15:00Z,70:1004287C8,28:806AC2300,288826.53,Ruble,288826.53,Ruble,Credit Card
TX0004319611,2022-09-09T03:15:00Z,318435:806B41EF0,16649:806B41780,208411.82,Ruble,208411.82,Ruble,Credit Card
TX0004319612,2022-09-09T03:15:00Z,28:806388220,217641:806B50990,15800.37,Ruble,15800.37,Ruble,Cheque
TX0004319613,2022-09-09T03:15:00Z,28:806388220,217641:806B50990,17179.14,Ruble,17179.14,Ruble,Credit Card
TX0004319614,2022-09-09T03:15:00Z,217125:80647CB00,116425:806B7F480,1472899.35,Ruble,1472899.35,Ruble,Cheque
TX0004319618,2022-09-09T03:15:00Z,16678:806114B20,118202:806B9B1C0,772482.27,Ruble,772482.27,Ruble,Credit Card
TX0004319658,2022-09-09T03:15:00Z,217125:8064D2780,118180:806E2A8A0,5834.01,Ruble,5834.01,Ruble,ACH
TX0004319672,2022-09-09T03:15:00Z,16787:8064BCA20,217096:806EC3190,8771113.45,Ruble,8771113.45,Ruble,Cheque
TX0004319685,2022-09-09T03:15:00Z,287:80654C3B0,28:806F39370,35114.85,Ruble,35114.85,Ruble,ACH
TX0004319715,2022-09-09T03:15:00Z,9:806608C80,10:80705A760,13349.19,Ruble,13349.19,Ruble,Cash
TX0004319741,2022-09-09T03:15:00Z,116425:8065498C0,7:8071BF8B0,1630111.87,Ruble,1630111.87,Ruble,Cheque
TX0004319752,2022-09-09T03:15:00Z,9:8062E1780,219557:8071EBD50,891547.43,Ruble,891547.43,Ruble,Credit Card
TX0004319779,2022-09-09T03:15:00Z,18405:806F71300,16649:807498180,179671.17,Ruble,179671.17,Ruble,Cheque
TX0004319804,2022-09-09T03:15:00Z,5:800049680,5:800049680,335.73,UK Pound,335.73,UK Pound,Cheque
TX0004319859,2022-09-09T03:15:00Z,70:100428810,7:807EE96C0,220.78,UK Pound,220.78,UK Pound,Credit Card
TX0004319923,2022-09-09T03:15:00Z,70:100428810,20486:8082D7C30,9743.82,UK Pound,9743.82,UK Pound,Cheque
TX0004319949,2022-09-09T03:15:00Z,5:800093C80,212:808437520,1.35,UK Pound,1.35,UK Pound,Wire
TX0004320000,2022-09-09T03:15:00Z,20486:8085E9280,212:8087EC9F0,4302.35,UK Pound,4302.35,UK Pound,Cheque
TX0004320033,2022-09-09T03:15:00Z,70:100428810,123382:808A14BB0,17.71,UK Pound,17.71,UK Pound,Cash
TX0004320069,2022-09-09T03:15:00Z,22155:80866FC80,222697:808B10A50,354.71,UK Pound,354.71,UK Pound,Cheque
TX0004320107,2022-09-09T03:15:00Z,20486:808A23AC0,123612:808C7F260,5073.52,UK Pound,5073.52,UK Pound,Cheque
TX0004320156,2022-09-09T03:15:00Z,324566:808EFC6F0,26:808EFC560,80.96,UK Pound,80.96,UK Pound,Cash
TX0004320176,2022-09-09T03:15:00Z,5:8082C5140,222773:80AAA91D0,835.54,UK Pound,835.54,UK Pound,Credit Card
TX0004320183,2022-09-09T03:15:00Z,123869:808DB7F30,121987:80C66BD50,454.3,UK Pound,454.3,UK Pound,Cheque
TX0004320328,2022-09-09T03:15:00Z,324965:809177760,210:8091754C0,424.84,Canadian Dollar,424.84,Canadian Dollar,ACH
TX0004320371,2022-09-09T03:15:00Z,24779:8090AABF0,210:80931D410,22524.69,Canadian Dollar,22524.69,Canadian Dollar,Cheque
TX0004320382,2022-09-09T03:15:00Z,24779:80910EEC0,214:80948A7F0,217.42,Canadian Dollar,217.42,Canadian Dollar,Cheque
TX0004320410,2022-09-09T03:15:00Z,210:8094C0CF0,125305:80953E280,569.63,Canadian Dollar,569.63,Canadian Dollar,Credit Card
TX0004320450,2022-09-09T03:15:00Z,214:80915E760,25665:8096171F0,79.37,Canadian Dollar,79.37,Canadian Dollar,Cheque
TX0004320451,2022-09-09T03:15:00Z,214:80915E760,25665:8096171F0,263.67,Canadian Dollar,263.67,Canadian Dollar,Cash
TX0004320456,2022-09-09T03:15:00Z,8:8094F2C50,214:809660520,2797.36,Canadian Dollar,2797.36,Canadian Dollar,ACH
TX0004320537,2022-09-09T03:15:00Z,25170:8097F6A40,24779:8099CD560,0.54,Canadian Dollar,0.54,Canadian Dollar,Wire
TX0004320539,2022-09-09T03:15:00Z,325018:809A0A4F0,125633:809A0A540,1048.63,Canadian Dollar,1048.63,Canadian Dollar,Credit Card
TX0004320547,2022-09-09T03:15:00Z,24922:809568040,125645:809A80690,334.41,Canadian Dollar,334.41,Canadian Dollar,Cheque
TX0004320557,2022-09-09T03:15:00Z,125305:8098A8870,225215:809B5D820,904.53,Canadian Dollar,904.53,Canadian Dollar,Cash
TX0004320584,2022-09-09T03:15:00Z,325183:809D5E130,25170:809D5DBE0,128.33,Canadian Dollar,128.33,Canadian Dollar,Cheque
TX0004320598,2022-09-09T03:15:00Z,12359:8053ED6B0,12359:8053ED6B0,1156.61,US Dollar,1525.92,Canadian Dollar,ACH
TX0004320599,2022-09-09T03:15:00Z,12359:8053ED6B0,227250:809DA7F20,1525.92,Canadian Dollar,1525.92,Canadian Dollar,Cheque
TX0004320622,2022-09-09T03:15:00Z,324886:809EB0930,227471:809EB1510,452.78,Canadian Dollar,452.78,Canadian Dollar,Cheque
TX0004320624,2022-09-09T03:15:00Z,210:80907B3E0,27120:809EC95A0,1119848.07,Canadian Dollar,1119848.07,Canadian Dollar,Cash
TX0004320629,2022-09-09T03:15:00Z,125305:8095C91F0,225734:809ED5060,211034.08,Canadian Dollar,211034.08,Canadian Dollar,Cheque
TX0004320660,2022-09-09T03:15:00Z,214:8092E9490,27291:813815070,149.6,Canadian Dollar,149.6,Canadian Dollar,Cheque
TX0004320679,2022-09-09T03:15:00Z,211:80A14ECC0,27621:80A1D4300,2678.65,Australian Dollar,2678.65,Australian Dollar,Cheque
TX0004320786,2022-09-09T03:15:00Z,211:80A1A6810,6:80A710310,431.48,Australian Dollar,431.48,Australian Dollar,Credit Card
TX0004320788,2022-09-09T03:15:00Z,127999:80A60F1A0,6:80A728DD0,955.66,Australian Dollar,955.66,Australian Dollar,Credit Card
TX0004320812,2022-09-09T03:15:00Z,28:80A6BB950,27995:80A7CE8F0,75345.82,Australian Dollar,75345.82,Australian Dollar,Cheque
TX0004320841,2022-09-09T03:15:00Z,28094:80A4A70C0,27995:80A8AC190,17294.78,Australian Dollar,17294.78,Australian Dollar,Cash
TX0004320845,2022-09-09T03:15:00Z,15:80A12DA40,28603:80A8C52A0,192772.83,Australian Dollar,192772.83,Australian Dollar,Cash
TX0004320863,2022-09-09T03:15:00Z,70:1004288A0,211:80A9B4D40,2721.77,Australian Dollar,2721.77,Australian Dollar,Cheque
TX0004320866,2022-09-09T03:15:00Z,328898:80A9C4770,28248:80A9C44A0,450.94,Australian Dollar,450.94,Australian Dollar,ACH
TX0004320871,2022-09-09T03:15:00Z,15:80A2701E0,128737:80A9C9AD0,1688.9,Australian Dollar,1688.9,Australian Dollar,Cash
TX0004320876,2022-09-09T03:15:00Z,211:80A450FF0,128737:80A9E15D0,265.35,Australian Dollar,265.35,Australian Dollar,Cash
TX0004320882,2022-09-09T03:15:00Z,15:80A1B1E60,27755:80AA505C0,5602.81,Australian Dollar,5602.81,Australian Dollar,Cheque
TX0004320884,2022-09-09T03:15:00Z,128558:80A979CC0,27755:80AA50D40,712.65,Australian Dollar,712.65,Australian Dollar,Cheque
TX0004320914,2022-09-09T03:15:00Z,28237:80A9E79B0,6:80AC8C140,2333.02,Australian Dollar,2333.02,Australian Dollar,Cheque
TX0004320951,2022-09-09T03:15:00Z,15:80A2FE570,27621:80AED1E00,2606.61,Australian Dollar,2606.61,Australian Dollar,Cheque
TX0004320953,2022-09-09T03:15:00Z,27995:80AABDC20,127999:80AF559D0,21186.62,Australian Dollar,21186.62,Australian Dollar,Cheque
TX0004321004,2022-09-09T03:15:00Z,128558:80A9BA920,28:80B239520,60.46,Australian Dollar,60.46,Australian Dollar,Cheque
TX0004321006,2022-09-09T03:15:00Z,28611:80A8B3D80,29770:80B047230,13685013.27,Australian Dollar,13685013.27,Australian Dollar,Cheque
TX0004321076,2022-09-09T03:15:00Z,12:80BE52CD0,28:80C04F060,17913.25,Mexican Peso,17913.25,Mexican Peso,Credit Card
TX0004321103,2022-09-09T03:15:00Z,28:80BEC8200,12:80C1D8BB0,969.07,Mexican Peso,969.07,Mexican Peso,Credit Card
TX0004321114,2022-09-09T03:15:00Z,231744:80BEB89D0,131086:80C1F2ED0,45433.75,Mexican Peso,45433.75,Mexican Peso,Credit Card
TX0004321191,2022-09-09T03:15:00Z,12:80C67D8B0,33727:80C7ECAA0,31394.07,Mexican Peso,31394.07,Mexican Peso,Credit Card
TX0004321205,2022-09-09T03:15:00Z,27:80BE6F0F0,134117:80C94C2A0,142200.5,Mexican Peso,142200.5,Mexican Peso,Cheque
TX0004321313,2022-09-09T03:15:00Z,70:100428930,115:80CDF4910,114572.54,Brazil Real,114572.54,Brazil Real,Credit Card
TX0004321351,2022-09-09T03:15:00Z,235509:80CE880E0,29:80CF2ABF0,8128.61,Brazil Real,8128.61,Brazil Real,Credit Card
TX0004321356,2022-09-09T03:15:00Z,134976:80CF2CB70,135104:80CF33190,30396.66,Brazil Real,30396.66,Brazil Real,Cash
TX0004321375,2022-09-09T03:15:00Z,110:80CC9C8C0,235580:80D57C7A0,683.5,Brazil Real,683.5,Brazil Real,Credit Card
TX0004321424,2022-09-09T03:15:00Z,70:100428930,235509:80D75B2F0,4870.66,Brazil Real,4870.66,Brazil Real,Cheque
TX0004321482,2022-09-09T03:15:00Z,10:80004D860,36960:80D8FB9E0,2665.16,Brazil Real,2665.16,Brazil Real,Cheque
TX0004321530,2022-09-09T03:15:00Z,112:8000CEEE0,116:8000CEAF0,6732.74,Swiss Franc,6732.74,Swiss Franc,Cheque
TX0004321569,2022-09-09T03:15:00Z,116:80DD96660,116:80E17BF40,365.54,Swiss Franc,365.54,Swiss Franc,Cheque
TX0004321588,2022-09-09T03:15:00Z,238190:80E17AD60,38478:80E2B3AB0,96.93,Swiss Franc,96.93,Swiss Franc,Cheque
TX0004321687,2022-09-09T03:15:00Z,112:80E2AC2C0,116:80E959C30,786.26,Swiss Franc,786.26,Swiss Franc,Cheque
TX0004321708,2022-09-09T03:15:00Z,238845:80E5FD9A0,39668:80E97F640,3026.56,Swiss Franc,3026.56,Swiss Franc,Credit Card
TX0004321720,2022-09-09T03:15:00Z,340006:80EA19EA0,112:80EA19B40,521.77,Swiss Franc,521.77,Swiss Franc,Cheque
TX0004321723,2022-09-09T03:15:00Z,70:100428978,39678:80EA279C0,65051.12,Swiss Franc,65051.12,Swiss Franc,Cheque
TX0004321745,2022-09-09T03:15:00Z,240304:80EA65C10,139828:80EB47720,73.67,Swiss Franc,73.67,Swiss Franc,ACH
TX0004321831,2022-09-09T03:15:00Z,116:80E5A1950,116:80F17D060,140.57,Swiss Franc,140.57,Swiss Franc,Cheque
TX0004321837,2022-09-09T03:15:00Z,116:80E59CE80,116:80F180C00,4860.48,Swiss Franc,4860.48,Swiss Franc,Credit Card
TX0004321865,2022-09-09T03:15:00Z,70:100428978,116:80F343FA0,4.34,Swiss Franc,4.34,Swiss Franc,Cheque
TX0004321866,2022-09-09T03:15:00Z,70:100428978,116:80F343FA0,28.9,Swiss Franc,28.9,Swiss Franc,Credit Card
TX0004321899,2022-09-09T03:15:00Z,138395:80E4403C0,41578:80F4E6610,2745.24,Swiss Franc,2745.24,Swiss Franc,Credit Card
TX0004321951,2022-09-09T03:15:00Z,112:8000C58E0,241636:80F6924B0,2955.73,Swiss Franc,2955.73,Swiss Franc,Cheque
TX0004321969,2022-09-09T03:15:00Z,339681:80F6E6040,240304:80F6EE880,30.61,Swiss Franc,30.61,Swiss Franc,Cash
TX0004321985,2022-09-09T03:15:00Z,38478:80E4EFF60,240243:80F748FC0,1292.12,Swiss Franc,1292.12,Swiss Franc,Cash
TX0004321988,2022-09-09T03:15:00Z,70:100428978,140304:80F7665E0,735.67,Swiss Franc,735.67,Swiss Franc,Cheque
TX0004322011,2022-09-09T03:15:00Z,39721:80F689610,240229:80F92ABB0,200.45,Swiss Franc,200.45,Swiss Franc,Wire
TX0004322041,2022-09-09T03:15:00Z,139298:80EE33BF0,38478:80FA5C3B0,277.7,Swiss Franc,277.7,Swiss Franc,Cheque
TX0004322042,2022-09-09T03:15:00Z,139298:80EE33BF0,38478:80FA5C3B0,175.22,Swiss Franc,175.22,Swiss Franc,Credit Card
TX0004322074,2022-09-09T03:15:00Z,70:100428978,142610:80FCF2F80,1183.71,Swiss Franc,1183.71,Swiss Franc,Cash
TX0004322086,2022-09-09T03:15:00Z,217:8000D1060,217:8000CFB80,8790.32,Shekel,8790.32,Shekel,Cheque
TX0004322114,2022-09-09T03:15:00Z,220:80FDB3620,113:80FE0C830,8230.39,Shekel,8230.39,Shekel,Cheque
TX0004322169,2022-09-09T03:15:00Z,43049:80FD63DD0,143430:810111CB0,338.84,Shekel,338.84,Shekel,Credit Card
TX0004322255,2022-09-09T03:15:00Z,344749:81061A390,142836:810620A40,217.82,Shekel,217.82,Shekel,Cheque
TX0004322268,2022-09-09T03:15:00Z,70:1004289C0,1198:81078F940,2137.27,Shekel,2137.27,Shekel,Cheque
TX0004322317,2022-09-09T03:15:00Z,1198:810649510,217:8109A3DF0,19668.3,Shekel,19668.3,Shekel,Credit Card
TX0004322338,2022-09-09T03:15:00Z,119:810540320,244187:8109E6750,850.19,Shekel,850.19,Shekel,Cash
TX0004322362,2022-09-09T03:15:00Z,345525:810A8D260,245328:810AA8C00,280.28,Shekel,280.28,Shekel,Cheque
TX0004322372,2022-09-09T03:15:00Z,14:8000D7D30,244192:810B85D30,17624.05,Shekel,17624.05,Shekel,Credit Card
TX0004322385,2022-09-09T03:15:00Z,243614:8107B8240,144831:810BD86A0,4501.09,Shekel,4501.09,Shekel,Cheque
TX0004322404,2022-09-09T03:15:00Z,43049:81078B160,43818:810C43AA0,34133.75,Shekel,34133.75,Shekel,Cheque
TX0004322415,2022-09-09T03:15:00Z,220:80FFAD3D0,143493:810CE28F0,893.61,Shekel,893.61,Shekel,Cheque
TX0004322430,2022-09-09T03:15:00Z,113:80FE08370,45304:810D45A20,1103.13,Shekel,1103.13,Shekel,Credit Card
TX0004322444,2022-09-09T03:15:00Z,119:8106468F0,43460:810D5CC70,686.85,Shekel,686.85,Shekel,Credit Card
TX0004322485,2022-09-09T03:15:00Z,1198:81089E140,220:8112B4B50,1465.66,Shekel,1465.66,Shekel,Cheque
TX0004322517,2022-09-09T03:15:00Z,244192:810B88490,44873:811379B20,92.94,Shekel,92.94,Shekel,ACH
TX0004322523,2022-09-09T03:15:00Z,44873:81132D080,45563:8113970C0,12236.72,Shekel,12236.72,Shekel,Credit Card
TX0004322525,2022-09-09T03:15:00Z,143493:811336160,144200:811398AF0,133.37,Shekel,133.37,Shekel,Cheque
TX0004322533,2022-09-09T03:15:00Z,43460:810129290,244187:81141A310,532.07,Shekel,532.07,Shekel,Credit Card
TX0004322537,2022-09-09T03:15:00Z,217:80FD87E70,247207:81141BE00,21607.61,Shekel,21607.61,Shekel,ACH
TX0004322574,2022-09-09T03:15:00Z,142836:80FF7AC20,43735:8117ADE20,5686.67,Shekel,5686.67,Shekel,Cash
TX0004322603,2022-09-09T03:15:00Z,14:81021F010,144831:8118A9790,668.86,Shekel,668.86,Shekel,Credit Card
TX0004322604,2022-09-09T03:15:00Z,14:81021F010,144831:8118A9790,17.31,Shekel,17.31,Shekel,Cash
TX0004322642,2022-09-09T03:15:00Z,121:811A740D0,121:811B81E40,73391.79,Saudi Riyal,73391.79,Saudi Riyal,Cheque
TX0004322676,2022-09-09T03:15:00Z,248857:811C47370,148016:811C4EDD0,5202.31,Saudi Riyal,5202.31,Saudi Riyal,Cheque
TX0004322691,2022-09-09T03:15:00Z,119:811C075D0,121:811D9B5F0,2242.45,Saudi Riyal,2242.45,Saudi Riyal,Credit Card
TX0004322733,2022-09-09T03:15:00Z,223:811D7FD40,121:811F24110,22100.05,Saudi Riyal,22100.05,Saudi Riyal,Credit Card
TX0004322775,2022-09-09T03:15:00Z,148350:811EE2730,248857:811EE01A0,10760.62,Saudi Riyal,10760.62,Saudi Riyal,ACH
TX0004322811,2022-09-09T03:15:00Z,119:811BA97F0,119:81200CEE0,1909.72,Saudi Riyal,1909.72,Saudi Riyal,Credit Card
TX0004322870,2022-09-09T03:15:00Z,48211:811FF80E0,48681:81246C8E0,428.51,Saudi Riyal,428.51,Saudi Riyal,Cheque
TX0004322883,2022-09-09T03:15:00Z,119:811B5FB20,49508:8127C0920,1674843.92,Saudi Riyal,1674843.92,Saudi Riyal,Cheque
TX0004322956,2022-09-09T03:15:00Z,225:81373A2C1,225:81373A2C1,0.017467,Bitcoin,0.017467,Bitcoin,Bitcoin
TX0004323001,2022-09-09T03:15:00Z,124:81342D391,254355:813CD16A1,0.944939,Bitcoin,0.944939,Bitcoin,Bitcoin
TX0004323010,2022-09-09T03:15:00Z,254355:813C7E771,225:813D32691,0.127549,Bitcoin,0.127549,Bitcoin,Bitcoin
TX0004323069,2022-09-09T03:15:00Z,354612:813FA7FB1,53744:813FA80A1,0.012662,Bitcoin,0.012662,Bitcoin,Bitcoin
TX0004323122,2022-09-09T03:15:00Z,153827:813F8E461,220:814279DA1,3.193803,Bitcoin,3.193803,Bitcoin,Bitcoin
TX0004323137,2022-09-09T03:15:00Z,154148:81411B121,15:8142F5091,0.000614,Bitcoin,0.000614,Bitcoin,Bitcoin
